"";"diagnostics_Versions_PyRadiomics";"diagnostics_Versions_Numpy";"diagnostics_Versions_SimpleITK";"diagnostics_Versions_PyWavelet";"diagnostics_Versions_Python";"diagnostics_Configuration_Settings";"diagnostics_Configuration_EnabledImageTypes";"diagnostics_Image-original_Hash";"diagnostics_Image-original_Dimensionality";"diagnostics_Image-original_Spacing";"diagnostics_Image-original_Size";"diagnostics_Image-original_Mean";"diagnostics_Image-original_Minimum";"diagnostics_Image-original_Maximum";"diagnostics_Mask-original_Hash";"diagnostics_Mask-original_Spacing";"diagnostics_Mask-original_Size";"diagnostics_Mask-original_BoundingBox";"diagnostics_Mask-original_VoxelNum";"diagnostics_Mask-original_VolumeNum";"diagnostics_Mask-original_CenterOfMassIndex";"diagnostics_Mask-original_CenterOfMass";"original_firstorder_10Percentile";"original_firstorder_90Percentile";"original_firstorder_Energy";"original_firstorder_Entropy";"original_firstorder_InterquartileRange";"original_firstorder_Kurtosis";"original_firstorder_Maximum";"original_firstorder_MeanAbsoluteDeviation";"original_firstorder_Mean";"original_firstorder_Median";"original_firstorder_Minimum";"original_firstorder_Range";"original_firstorder_RobustMeanAbsoluteDeviation";"original_firstorder_RootMeanSquared";"original_firstorder_Skewness";"original_firstorder_TotalEnergy";"original_firstorder_Uniformity";"original_firstorder_Variance";"original_glcm_Autocorrelation";"original_glcm_ClusterProminence";"original_glcm_ClusterShade";"original_glcm_ClusterTendency";"original_glcm_Contrast";"original_glcm_Correlation";"original_glcm_DifferenceAverage";"original_glcm_DifferenceEntropy";"original_glcm_DifferenceVariance";"original_glcm_Id";"original_glcm_Idm";"original_glcm_Idmn";"original_glcm_Idn";"original_glcm_Imc1";"original_glcm_Imc2";"original_glcm_InverseVariance";"original_glcm_JointAverage";"original_glcm_JointEnergy";"original_glcm_JointEntropy";"original_glcm_MCC";"original_glcm_MaximumProbability";"original_glcm_SumAverage";"original_glcm_SumEntropy";"original_glcm_SumSquares";"original_gldm_DependenceEntropy";"original_gldm_DependenceNonUniformity";"original_gldm_DependenceNonUniformityNormalized";"original_gldm_DependenceVariance";"original_gldm_GrayLevelNonUniformity";"original_gldm_GrayLevelVariance";"original_gldm_HighGrayLevelEmphasis";"original_gldm_LargeDependenceEmphasis";"original_gldm_LargeDependenceHighGrayLevelEmphasis";"original_gldm_LargeDependenceLowGrayLevelEmphasis";"original_gldm_LowGrayLevelEmphasis";"original_gldm_SmallDependenceEmphasis";"original_gldm_SmallDependenceHighGrayLevelEmphasis";"original_gldm_SmallDependenceLowGrayLevelEmphasis";"original_glrlm_GrayLevelNonUniformity";"original_glrlm_GrayLevelNonUniformityNormalized";"original_glrlm_GrayLevelVariance";"original_glrlm_HighGrayLevelRunEmphasis";"original_glrlm_LongRunEmphasis";"original_glrlm_LongRunHighGrayLevelEmphasis";"original_glrlm_LongRunLowGrayLevelEmphasis";"original_glrlm_LowGrayLevelRunEmphasis";"original_glrlm_RunEntropy";"original_glrlm_RunLengthNonUniformity";"original_glrlm_RunLengthNonUniformityNormalized";"original_glrlm_RunPercentage";"original_glrlm_RunVariance";"original_glrlm_ShortRunEmphasis";"original_glrlm_ShortRunHighGrayLevelEmphasis";"original_glrlm_ShortRunLowGrayLevelEmphasis";"original_glszm_GrayLevelNonUniformity";"original_glszm_GrayLevelNonUniformityNormalized";"original_glszm_GrayLevelVariance";"original_glszm_HighGrayLevelZoneEmphasis";"original_glszm_LargeAreaEmphasis";"original_glszm_LargeAreaHighGrayLevelEmphasis";"original_glszm_LargeAreaLowGrayLevelEmphasis";"original_glszm_LowGrayLevelZoneEmphasis";"original_glszm_SizeZoneNonUniformity";"original_glszm_SizeZoneNonUniformityNormalized";"original_glszm_SmallAreaEmphasis";"original_glszm_SmallAreaHighGrayLevelEmphasis";"original_glszm_SmallAreaLowGrayLevelEmphasis";"original_glszm_ZoneEntropy";"original_glszm_ZonePercentage";"original_glszm_ZoneVariance";"original_ngtdm_Busyness";"original_ngtdm_Coarseness";"original_ngtdm_Complexity";"original_ngtdm_Contrast";"original_ngtdm_Strength"
10;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"7c7d97b30f8746e32ef6c486b1fa9838a4dfd15d";"(1.0, 1.0)";"(1024, 1024)";"(256, 0, 319, 1024)";227232;1;"(379.10599299394454, 514.6155779115618)";"(379.10599299394454, 514.6155779115618)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.13610700568166073;220732.07946063936;0.9713952236508914;0.11692957836852985;227232.0;0.0;1.0;80.42639240951979;80.42639240951979;80.42639240951979;1.0;0.012568962411730092;0.012568962411730092;0.012568962411730092;1092.0;1.0;0.0;1.0;110401.9007342418;110401.9007342418;110401.9007342418;1.0;7.546530706398507;10.383255446580652;0.010407821508033085;0.004805661174482467;44616.57278581183;0.06544121911338033;0.06544121911338033;0.06544121911338033;1.0;1.0;0.0;1.0;51634381824.0;51634381824.0;51634381824.0;1.0;1.0;1.0;1.9366940489547867e-11;1.9366940489547867e-11;1.9366940489547867e-11;-3.203426503814917e-16;4.40078862132094e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
11;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"d09c6bc2a9ecb0b9e8bb0383a9296b992de1d25e";"(1.0, 1.0)";"(1024, 1024)";"(325, 1, 513, 972)";370124;1;"(619.2525667073737, 523.3366952696935)";"(619.2525667073737, 523.3366952696935)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.1232101947072354;361050.856545374;0.9754862060968054;0.10206300126868428;370124.0;0.0;1.0;80.52631010147951;80.52631010147951;80.52631010147951;1.0;0.012555910266339098;0.012555910266339098;0.012555910266339098;1482.5;1.0;0.0;1.0;133424.4481221742;133424.4481221742;133424.4481221742;1.0;7.141949644125303;34.43697725851339;0.024530885829695613;0.0040054144016599845;63188.9236698855;0.1375470245755667;0.1375470245755667;0.1375470245755667;1.0;1.0;0.0;1.0;136991775376.0;136991775376.0;136991775376.0;1.0;1.0;1.0;7.299708301869289e-12;7.299708301869289e-12;7.299708301869289e-12;-3.203426503814917e-16;2.7017972355210688e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
12;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"f26ce1a6243ad72d1ae22488cddc903f9cff6474";"(1.0, 1.0)";"(1024, 1024)";"(312, 0, 321, 900)";225495;1;"(448.19827490631724, 399.28586443158383)";"(448.19827490631724, 399.28586443158383)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.15618554604555437;218114.7777334309;0.9672710159135719;0.1382955617137433;225495.0;0.0;1.0;80.35504556642054;80.35504556642054;80.35504556642054;1.0;0.012630693750867991;0.012630693750867991;0.012630693750867991;1229.5;1.0;0.0;1.0;83712.88689016996;83712.88689016996;83712.88689016996;1.0;6.714734824622124;32.66668750743564;0.029038135714553215;0.005452449056520101;43523.91173242276;0.14939180948032188;0.14939180948032188;0.14939180948032188;1.0;1.0;0.0;1.0;50847995025.0;50847995025.0;50847995025.0;1.0;1.0;1.0;1.9666458815305077e-11;1.9666458815305077e-11;1.9666458815305077e-11;-3.203426503814917e-16;4.434688130557219e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
13;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"0fe31dd2d396f29eda3e11b915a5a8ac8b7ecb6c";"(1.0, 1.0)";"(1024, 1024)";"(187, 0, 620, 987)";315837;1;"(596.8971748085246, 474.7251335340698)";"(596.8971748085246, 474.7251335340698)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.14052545898338853;306909.435845072;0.9717336342641045;0.15021136828382153;315837.0;0.0;1.0;80.40647865829526;80.40647865829526;80.40647865829526;1.0;0.012686434643673134;0.012686434643673134;0.012686434643673134;1635.0;1.0;0.0;1.0;98667.7731420327;98667.7731420327;98667.7731420327;1.0;6.097504986127072;128.2300967438765;0.08211923158312683;0.005176720903504023;55972.21985789078;0.2742634213132853;0.2742634213132853;0.2742634213132853;1.0;1.0;0.0;1.0;99753010569.0;99753010569.0;99753010569.0;1.0;1.0;1.0;1.002476009792498e-11;1.002476009792498e-11;1.002476009792498e-11;-3.203426503814917e-16;3.166190155048332e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
14;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"a6ec5c8a9d429d795a8ab480826458a45d41ae72";"(1.0, 1.0)";"(1024, 1024)";"(12, 0, 862, 1024)";679703;1;"(396.25005480334795, 498.0231807127525)";"(396.25005480334795, 498.0231807127525)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.10883408830093225;665440.7391390064;0.9790169223013674;0.09067712667055819;679703.0;0.0;1.0;80.60297659418893;80.60297659418893;80.60297659418893;1.0;0.01254868505859984;0.01254868505859984;0.01254868505859984;2305.5;1.0;0.0;1.0;206066.8354309789;206066.8354309789;206066.8354309789;1.0;6.645798046058053;125.67235782560007;0.05567572957163011;0.0033919226485685655;113754.43935486219;0.23111856052487884;0.23111856052487884;0.23111856052487884;1.0;1.0;0.0;1.0;461996168209.0;461996168209.0;461996168209.0;1.0;1.0;1.0;2.164520116858665e-12;2.164520116858665e-12;2.164520116858665e-12;-3.203426503814917e-16;1.471230816989185e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
15;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"29458b704318b1fdedb1577d9e29b1f9f0972a92";"(1.0, 1.0)";"(1024, 1024)";"(253, 0, 585, 955)";428344;1;"(595.2027459238369, 500.41781138524175)";"(595.2027459238369, 500.41781138524175)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.15010501795534772;415219.5015735017;0.9693599106640963;0.12752050321139452;428344.0;0.0;1.0;80.41965336271781;80.41965336271781;80.41965336271781;1.0;0.012621434638257677;0.012621434638257677;0.012621434638257677;2110.25;1.0;0.0;1.0;114837.62991024242;114837.62991024242;114837.62991024242;1.0;6.548894389556145;94.92054648861493;0.046028019755086684;0.004926531012457277;69739.46555224883;0.2022268913433103;0.2022268913433103;0.2022268913433103;1.0;1.0;0.0;1.0;183478582336.0;183478582336.0;183478582336.0;1.0;1.0;1.0;5.45022741765425e-12;5.45022741765425e-12;5.45022741765425e-12;-3.203426503814917e-16;2.334572212987692e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
16;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"2142f5205d0a918fc6c76af61398d214bf8a58a6";"(1.0, 1.0)";"(1024, 1024)";"(272, 0, 566, 936)";391197;1;"(606.7419663238726, 498.63492306945096)";"(606.7419663238726, 498.63492306945096)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.1422357778194364;379974.6556108559;0.9713128055963004;0.1249188822975362;391197.0;0.0;1.0;80.44646303524823;80.44646303524823;80.44646303524823;1.0;0.012619317530286377;0.012619317530286377;0.012619317530286377;1847.0;1.0;0.0;1.0;113431.90128594862;113431.90128594862;113431.90128594862;1.0;6.651357952382403;80.8887845699225;0.04489258373918697;0.004721406350253197;64745.443671426634;0.2011241742343834;0.2011241742343834;0.2011241742343834;1.0;1.0;0.0;1.0;153035092809.0;153035092809.0;153035092809.0;1.0;1.0;1.0;6.534448940074678e-12;6.534448940074678e-12;6.534448940074678e-12;-3.203426503814917e-16;2.556256822010394e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
17;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"213b80cb422d61f04e78e94fe45c60e988d030a2";"(1.0, 1.0)";"(1024, 1024)";"(301, 1, 537, 922)";350646;1;"(621.3801583363278, 496.54852472293993)";"(621.3801583363278, 496.54852472293993)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.1826398345133999;337152.7246624801;0.9615188100319983;0.15851177604385824;350646.0;0.0;1.0;80.27031821267033;80.27031821267033;80.27031821267033;1.0;0.0126880954352083;0.0126880954352083;0.0126880954352083;2168.75;1.0;0.0;1.0;79034.78237143361;79034.78237143361;79034.78237143361;1.0;6.606009955981225;83.85802038499722;0.039232527278614454;0.0061850128049371735;51009.93402973753;0.18268782676708809;0.18268782676708809;0.18268782676708809;1.0;1.0;0.0;1.0;122952617316.0;122952617316.0;122952617316.0;1.0;1.0;1.0;8.133214418932655e-12;8.133214418932655e-12;8.133214418932655e-12;-3.203426503814917e-16;2.8518791031410596e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
18;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"f8b5f56ed1a9c54b0ff06c2a9edd45930e25323e";"(1.0, 1.0)";"(1024, 1024)";"(214, 0, 624, 931)";417728;1;"(603.4472695150912, 449.93455310632754)";"(603.4472695150912, 449.93455310632754)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.12540454771926504;407193.4406791022;0.9747812947159448;0.1177741158991458;417728.0;0.0;1.0;80.48610100352383;80.48610100352383;80.48610100352383;1.0;0.012595966211706057;0.012595966211706057;0.012595966211706057;1836.0;1.0;0.0;1.0;130852.99633441094;130852.99633441094;130852.99633441094;1.0;6.82838379346021;66.12827500589268;0.03890729007109471;0.004395204535008426;70445.11429848551;0.18472505062535344;0.18472505062535344;0.18472505062535344;1.0;1.0;0.0;1.0;174496681984.0;174496681984.0;174496681984.0;1.0;1.0;1.0;5.7307679930079835e-12;5.7307679930079835e-12;5.7307679930079835e-12;-3.203426503814917e-16;2.393902252183239e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
19;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"ae8575448902611f4f6a92d7f8d776c4ed1e9fe4";"(1.0, 1.0)";"(1024, 1024)";"(187, 0, 574, 852)";348487;1;"(448.43477948962226, 449.0644414282312)";"(448.43477948962226, 449.0644414282312)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.1315441044751244;339266.53161523957;0.9735414279879582;0.10656809249294329;348487.0;0.0;1.0;80.4960615460548;80.4960615460548;80.4960615460548;1.0;0.012561765282465854;0.012561765282465854;0.012561765282465854;1480.25;1.0;0.0;1.0;117606.48819419924;117606.48819419924;117606.48819419924;1.0;7.192569921563157;34.378969776706334;0.023726926944105067;0.004247647688436011;55639.00853236394;0.13303053062884665;0.13303053062884665;0.13303053062884665;1.0;1.0;0.0;1.0;121443189169.0;121443189169.0;121443189169.0;1.0;1.0;1.0;8.234302860808463e-12;8.234302860808463e-12;8.234302860808463e-12;-3.203426503814917e-16;2.8695475010545587e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
20;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"90200f23dfd6039a56caca580463683f3c78ddf3";"(1.0, 1.0)";"(1024, 1024)";"(263, 1, 575, 1023)";439476;1;"(598.9865203105517, 544.0328641382009)";"(598.9865203105517, 544.0328641382009)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.11257467638930559;429812.1551165479;0.9780105287127122;0.10566376091270274;439476.0;0.0;1.0;80.55326798277949;80.55326798277949;80.55326798277949;1.0;0.012577563743249047;0.012577563743249047;0.012577563743249047;1688.75;1.0;0.0;1.0;156926.0689339449;156926.0689339449;156926.0689339449;1.0;6.8606658891505425;74.90105021082292;0.04530804890754907;0.003842644421993465;76833.34023189108;0.20800177998520156;0.20800177998520156;0.20800177998520156;1.0;1.0;0.0;1.0;193139154576.0;193139154576.0;193139154576.0;1.0;1.0;1.0;5.177614048250902e-12;5.177614048250902e-12;5.177614048250902e-12;-3.203426503814917e-16;2.2754371114691134e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
21;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"5bcf0958a1cd1ecae06955487990326468aa7f3f";"(1.0, 1.0)";"(1024, 1024)";"(312, 0, 306, 1024)";217645;1;"(442.44146201382983, 405.2306094787383)";"(442.44146201382983, 405.2306094787383)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.18610047845032066;208947.30726182545;0.9600372499337244;0.1704280410740587;217645.0;0.0;1.0;80.21473040961199;80.21473040961199;80.21473040961199;1.0;0.012706645502043534;0.012706645502043534;0.012706645502043534;1448.75;1.0;0.0;1.0;66069.77152451388;66069.77152451388;66069.77152451388;1.0;6.647692878794967;40.07027537674989;0.030060801755510975;0.006656481885639459;39019.23863647325;0.1522851841573859;0.1522851841573859;0.1522851841573859;1.0;1.0;0.0;1.0;47369346025.0;47369346025.0;47369346025.0;1.0;1.0;1.0;2.1110698878389255e-11;2.1110698878389255e-11;2.1110698878389255e-11;-3.203426503814917e-16;4.594638057387029e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
