"";"diagnostics_Versions_PyRadiomics";"diagnostics_Versions_Numpy";"diagnostics_Versions_SimpleITK";"diagnostics_Versions_PyWavelet";"diagnostics_Versions_Python";"diagnostics_Configuration_Settings";"diagnostics_Configuration_EnabledImageTypes";"diagnostics_Image-original_Hash";"diagnostics_Image-original_Dimensionality";"diagnostics_Image-original_Spacing";"diagnostics_Image-original_Size";"diagnostics_Image-original_Mean";"diagnostics_Image-original_Minimum";"diagnostics_Image-original_Maximum";"diagnostics_Mask-original_Hash";"diagnostics_Mask-original_Spacing";"diagnostics_Mask-original_Size";"diagnostics_Mask-original_BoundingBox";"diagnostics_Mask-original_VoxelNum";"diagnostics_Mask-original_VolumeNum";"diagnostics_Mask-original_CenterOfMassIndex";"diagnostics_Mask-original_CenterOfMass";"original_firstorder_10Percentile";"original_firstorder_90Percentile";"original_firstorder_Energy";"original_firstorder_Entropy";"original_firstorder_InterquartileRange";"original_firstorder_Kurtosis";"original_firstorder_Maximum";"original_firstorder_MeanAbsoluteDeviation";"original_firstorder_Mean";"original_firstorder_Median";"original_firstorder_Minimum";"original_firstorder_Range";"original_firstorder_RobustMeanAbsoluteDeviation";"original_firstorder_RootMeanSquared";"original_firstorder_Skewness";"original_firstorder_TotalEnergy";"original_firstorder_Uniformity";"original_firstorder_Variance";"original_glcm_Autocorrelation";"original_glcm_ClusterProminence";"original_glcm_ClusterShade";"original_glcm_ClusterTendency";"original_glcm_Contrast";"original_glcm_Correlation";"original_glcm_DifferenceAverage";"original_glcm_DifferenceEntropy";"original_glcm_DifferenceVariance";"original_glcm_Id";"original_glcm_Idm";"original_glcm_Idmn";"original_glcm_Idn";"original_glcm_Imc1";"original_glcm_Imc2";"original_glcm_InverseVariance";"original_glcm_JointAverage";"original_glcm_JointEnergy";"original_glcm_JointEntropy";"original_glcm_MCC";"original_glcm_MaximumProbability";"original_glcm_SumAverage";"original_glcm_SumEntropy";"original_glcm_SumSquares";"original_gldm_DependenceEntropy";"original_gldm_DependenceNonUniformity";"original_gldm_DependenceNonUniformityNormalized";"original_gldm_DependenceVariance";"original_gldm_GrayLevelNonUniformity";"original_gldm_GrayLevelVariance";"original_gldm_HighGrayLevelEmphasis";"original_gldm_LargeDependenceEmphasis";"original_gldm_LargeDependenceHighGrayLevelEmphasis";"original_gldm_LargeDependenceLowGrayLevelEmphasis";"original_gldm_LowGrayLevelEmphasis";"original_gldm_SmallDependenceEmphasis";"original_gldm_SmallDependenceHighGrayLevelEmphasis";"original_gldm_SmallDependenceLowGrayLevelEmphasis";"original_glrlm_GrayLevelNonUniformity";"original_glrlm_GrayLevelNonUniformityNormalized";"original_glrlm_GrayLevelVariance";"original_glrlm_HighGrayLevelRunEmphasis";"original_glrlm_LongRunEmphasis";"original_glrlm_LongRunHighGrayLevelEmphasis";"original_glrlm_LongRunLowGrayLevelEmphasis";"original_glrlm_LowGrayLevelRunEmphasis";"original_glrlm_RunEntropy";"original_glrlm_RunLengthNonUniformity";"original_glrlm_RunLengthNonUniformityNormalized";"original_glrlm_RunPercentage";"original_glrlm_RunVariance";"original_glrlm_ShortRunEmphasis";"original_glrlm_ShortRunHighGrayLevelEmphasis";"original_glrlm_ShortRunLowGrayLevelEmphasis";"original_glszm_GrayLevelNonUniformity";"original_glszm_GrayLevelNonUniformityNormalized";"original_glszm_GrayLevelVariance";"original_glszm_HighGrayLevelZoneEmphasis";"original_glszm_LargeAreaEmphasis";"original_glszm_LargeAreaHighGrayLevelEmphasis";"original_glszm_LargeAreaLowGrayLevelEmphasis";"original_glszm_LowGrayLevelZoneEmphasis";"original_glszm_SizeZoneNonUniformity";"original_glszm_SizeZoneNonUniformityNormalized";"original_glszm_SmallAreaEmphasis";"original_glszm_SmallAreaHighGrayLevelEmphasis";"original_glszm_SmallAreaLowGrayLevelEmphasis";"original_glszm_ZoneEntropy";"original_glszm_ZonePercentage";"original_glszm_ZoneVariance";"original_ngtdm_Busyness";"original_ngtdm_Coarseness";"original_ngtdm_Complexity";"original_ngtdm_Contrast";"original_ngtdm_Strength"
10;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"fd47ae98d5f9199a1a578cb9645d302ae478403d";"(1.0, 1.0)";"(1024, 1024)";"(187, 0, 549, 911)";375918;1;"(418.44867763714427, 449.8051011124767)";"(418.44867763714427, 449.8051011124767)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.11475024289108648;367402.2342851366;0.9773467465913754;0.09707650509894183;375918.0;0.0;1.0;80.55728642948728;80.55728642948728;80.55728642948728;1.0;0.012549623171422355;0.012549623171422355;0.012549623171422355;1411.5;1.0;0.0;1.0;148474.33949341846;148474.33949341846;148474.33949341846;1.0;7.166078530097323;35.23820161058841;0.026904271351987884;0.0037548082294542955;65483.98974441476;0.15218004879388597;0.15218004879388597;0.15218004879388597;1.0;1.0;0.0;1.0;141314342724.0;141314342724.0;141314342724.0;1.0;1.0;1.0;7.0764225394522946e-12;7.0764225394522946e-12;7.0764225394522946e-12;-3.203426503814917e-16;2.6601546081858276e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
11;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"2d8c4ef3ddd19243c43a6fd3182782c137f9468d";"(1.0, 1.0)";"(1024, 1024)";"(312, 0, 226, 1024)";123071;1;"(395.6146777063646, 380.8629815309862)";"(395.6146777063646, 380.8629815309862)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.22234056922410178;116820.50812132834;0.9492123093281791;0.2169995362684165;123071.0;0.0;1.0;79.95507471297056;79.95507471297056;79.95507471297056;1.0;0.012776714373111883;0.012776714373111883;0.012776714373111883;1082.75;1.0;0.0;1.0;48251.36488901885;48251.36488901885;48251.36488901885;1.0;6.7006649814083605;18.165441300236917;0.020739056825186678;0.008797767142543735;26102.063918971522;0.0966315677872372;0.0966315677872372;0.0966315677872372;1.0;1.0;0.0;1.0;15146471041.0;15146471041.0;15146471041.0;1.0;1.0;1.0;6.602197946261534e-11;6.602197946261534e-11;6.602197946261534e-11;-3.203426503814917e-16;8.125391034443533e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
12;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"3a986cdc35b2264b22265054454eda622d0aaba0";"(1.0, 1.0)";"(1024, 1024)";"(187, 0, 476, 986)";371657;1;"(390.3904137417027, 459.49996905749117)";"(390.3904137417027, 459.49996905749117)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.12067073274153789;362677.9983936802;0.9758406229229645;0.10442825697967359;371657.0;0.0;1.0;80.5205256459585;80.5205256459585;80.5205256459585;1.0;0.01256170343839136;0.01256170343839136;0.01256170343839136;1509.75;1.0;0.0;1.0;139138.5307045592;139138.5307045592;139138.5307045592;1.0;7.015115756227274;38.66972877475042;0.0269866445937698;0.0040622132772960015;67535.18959343329;0.1492511695613605;0.1492511695613605;0.1492511695613605;1.0;1.0;0.0;1.0;138128925649.0;138128925649.0;138128925649.0;1.0;1.0;1.0;7.23961324756195e-12;7.23961324756195e-12;7.23961324756195e-12;-3.203426503814917e-16;2.6906529407491315e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
13;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"948696115a588f3bd021ad37c6002ea3a7c7398d";"(1.0, 1.0)";"(1024, 1024)";"(280, 1, 558, 1008)";403923;1;"(609.6875146995839, 572.1027398786403)";"(609.6875146995839, 572.1027398786403)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.12030858542863401;394220.79037588846;0.975980051583813;0.10305745237862436;403923.0;0.0;1.0;80.52592944694905;80.52592944694905;80.52592944694905;1.0;0.012557812360121892;0.012557812360121892;0.012557812360121892;1621.75;1.0;0.0;1.0;140466.05597922896;140466.05597922896;140466.05597922896;1.0;7.2197208727698206;41.33879856382721;0.02673614996329413;0.004014997908017122;69979.01689150403;0.14951489412282887;0.14951489412282887;0.14951489412282887;1.0;1.0;0.0;1.0;163153789929.0;163153789929.0;163153789929.0;1.0;1.0;1.0;6.129186459200073e-12;6.129186459200073e-12;6.129186459200073e-12;-3.203426503814917e-16;2.475719382159471e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
14;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"521aa4b1ef8bba234a18ad3e537e3047d21e0bd2";"(1.0, 1.0)";"(1024, 1024)";"(187, 0, 450, 1018)";313645;1;"(363.42951744807027, 545.7872339747166)";"(363.42951744807027, 545.7872339747166)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.15782128162325082;303398.39202601666;0.9673305553285296;0.13745448269372548;313645.0;0.0;1.0;80.3678585662134;80.3678585662134;80.3678585662134;1.0;0.012638057871253253;0.012638057871253253;0.012638057871253253;1680.25;1.0;0.0;1.0;94253.6800931092;94253.6800931092;94253.6800931092;1.0;6.985210204827604;52.245780303549324;0.03289233182085681;0.005357171324267883;53975.98159315034;0.1686748240298078;0.1686748240298078;0.1686748240298078;1.0;1.0;0.0;1.0;98373186025.0;98373186025.0;98373186025.0;1.0;1.0;1.0;1.0165371687218361e-11;1.0165371687218361e-11;1.0165371687218361e-11;-3.203426503814917e-16;3.188318002837603e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
15;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"1c8c816a8f2ac1a2e3b7f751ae9c2a6c6cb82163";"(1.0, 1.0)";"(1024, 1024)";"(256, 0, 464, 809)";285497;1;"(443.17592829346717, 415.7884706319156)";"(443.17592829346717, 415.7884706319156)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.12205117799815507;278534.10171385336;0.975611308398524;0.1049037494447467;285497.0;0.0;1.0;80.52024714795603;80.52024714795603;80.52024714795603;1.0;0.012567935156750202;0.012567935156750202;0.012567935156750202;1161.25;1.0;0.0;1.0;120845.82284709891;120845.82284709891;120845.82284709891;1.0;7.219904226038146;25.165858709697133;0.023188860216677244;0.004067468309649488;49752.84137896231;0.13904731621566035;0.13904731621566035;0.13904731621566035;1.0;1.0;0.0;1.0;81508537009.0;81508537009.0;81508537009.0;1.0;1.0;1.0;1.2268653526312e-11;1.2268653526312e-11;1.2268653526312e-11;-3.203426503814917e-16;3.5026637758014972e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
16;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"6ff09453502d7b114e35308b6b43369f100e229c";"(1.0, 1.0)";"(1024, 1024)";"(447, 1, 266, 913)";149923;1;"(611.2187989834782, 512.3459842719262)";"(611.2187989834782, 512.3459842719262)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.23285255994840262;142226.794187683;0.9486656095974801;0.22242774026782733;149923.0;0.0;1.0;79.99456387612308;79.99456387612308;79.99456387612308;1.0;0.012829305026282014;0.012829305026282014;0.012829305026282014;1283.25;1.0;0.0;1.0;43428.376132994235;43428.376132994235;43428.376132994235;1.0;6.468036783341636;48.576129154860446;0.03963841762638839;0.008559393822162044;26341.579664268447;0.18839106623321367;0.18839106623321367;0.18839106623321367;1.0;1.0;0.0;1.0;22476905929.0;22476905929.0;22476905929.0;1.0;1.0;1.0;4.449010923295216e-11;4.449010923295216e-11;4.449010923295216e-11;-3.203426503814917e-16;6.670090646531887e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
17;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"2557e70b08a5eb2d02b73632464a092a72a82d78";"(1.0, 1.0)";"(1024, 1024)";"(312, 0, 401, 901)";207294;1;"(584.8667448165407, 421.7341794745627)";"(584.8667448165407, 421.7341794745627)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.17771308222548052;199375.56389475818;0.9618009392204221;0.16792117258566336;207294.0;0.0;1.0;80.22765733692243;80.22765733692243;80.22765733692243;1.0;0.012694536477122039;0.012694536477122039;0.012694536477122039;1357.5;1.0;0.0;1.0;64939.84461788356;64939.84461788356;64939.84461788356;1.0;6.545332764248982;41.64043333500725;0.032647490299596425;0.006548670004920548;37565.216866116316;0.15370366111274042;0.15370366111274042;0.15370366111274042;1.0;1.0;0.0;1.0;42970802436.0;42970802436.0;42970802436.0;1.0;1.0;1.0;2.3271615685776018e-11;2.3271615685776018e-11;2.3271615685776018e-11;-3.203426503814917e-16;4.824066301967255e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
18;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"e8833c01a337a185af04209992a27d387647ad11";"(1.0, 1.0)";"(1024, 1024)";"(265, 1, 573, 927)";430924;1;"(590.4580436457472, 477.12504061040926)";"(590.4580436457472, 477.12504061040926)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.10258499414793801;422368.3329264557;0.9801457633514394;0.08445596593161349;430924.0;0.0;1.0;80.61346780406754;80.61346780406754;80.61346780406754;1.0;0.012521284692679074;0.012521284692679074;0.012521284692679074;1411.5;1.0;0.0;1.0;181369.7390086758;181369.7390086758;181369.7390086758;1.0;7.291945244532535;32.86091133894943;0.02447995796604839;0.0032755195811790478;74422.28107325612;0.14333443281144986;0.14333443281144986;0.14333443281144986;1.0;1.0;0.0;1.0;185695493776.0;185695493776.0;185695493776.0;1.0;1.0;1.0;5.385160294768789e-12;5.385160294768789e-12;5.385160294768789e-12;-3.203426503814917e-16;2.3205948148629456e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
19;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"e7f4425eb0804ffb986c78bc45f3e530fcb4c89d";"(1.0, 1.0)";"(1024, 1024)";"(187, 0, 543, 989)";397552;1;"(403.133519640198, 540.9051998229163)";"(403.133519640198, 540.9051998229163)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.12172902433246258;387952.12549301726;0.9758525312236318;0.104107429632388;397552.0;0.0;1.0;80.52857487825491;80.52857487825491;80.52857487825491;1.0;0.012566415319464876;0.012566415319464876;0.012566415319464876;1591.75;1.0;0.0;1.0;140503.4750839977;140503.4750839977;140503.4750839977;1.0;7.174207001292687;43.40182579800149;0.029031759823367795;0.0040038787378758;70051.08880146661;0.1601806805258533;0.1601806805258533;0.1601806805258533;1.0;1.0;0.0;1.0;158047592704.0;158047592704.0;158047592704.0;1.0;1.0;1.0;6.327208044685968e-12;6.327208044685968e-12;6.327208044685968e-12;-3.203426503814917e-16;2.515394212580996e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
20;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"c8f6e2bb519bd238722a25257038594581f9e5e4";"(1.0, 1.0)";"(1024, 1024)";"(256, 0, 419, 871)";266656;1;"(425.25276761070444, 474.59699012960516)";"(425.25276761070444, 474.59699012960516)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.1419738989823072;258926.60893435738;0.9710136240488021;0.1270305082124082;266656.0;0.0;1.0;80.42571702868115;80.42571702868115;80.42571702868115;1.0;0.01261492231585522;0.01261492231585522;0.01261492231585522;1301.5;1.0;0.0;1.0;98335.80196818136;98335.80196818136;98335.80196818136;1.0;6.851738355088608;41.60768349929488;0.03458623924246772;0.004880820232809313;48221.89675431841;0.17338696394234804;0.17338696394234804;0.17338696394234804;1.0;1.0;0.0;1.0;71105422336.0;71105422336.0;71105422336.0;1.0;1.0;1.0;1.40636250675036e-11;1.40636250675036e-11;1.40636250675036e-11;-3.203426503814917e-16;3.75015000600024e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
21;"v3.0.1";"1.25.2";"2.3.1";"1.6.0";"3.10.12";"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}";"{'Original': {}}";"5fde1cce603e6566d20da811c9c8bcccb044d4ae";"2D";"(1.0, 1.0)";"(1024, 1024)";0.0;0.0;0.0;"95efc87692b36d4ef4d31779ed4d3336b2024e1c";"(1.0, 1.0)";"(1024, 1024)";"(187, 0, 468, 935)";342592;1;"(382.02419787969365, 486.5981196291799)";"(382.02419787969365, 486.5981196291799)";0.0;0.0;0.0;-3.203426503814917e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.203426503814917e-16;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;-3.203426503814917e-16;1;1.0;2.0;-3.203426503814917e-16;0.0;0.11447111741008731;334833.3347480385;0.9773530460373812;0.10100996849560047;342592.0;0.0;1.0;80.54943489631982;80.54943489631982;80.54943489631982;1.0;0.012563946589742511;0.012563946589742511;0.012563946589742511;1314.5;1.0;0.0;1.0;141214.2294955016;141214.2294955016;141214.2294955016;1.0;6.97551504694551;36.05647220316182;0.030082701406791233;0.003836925555763123;61799.830736911965;0.15785598376428372;0.15785598376428372;0.15785598376428372;1.0;1.0;0.0;1.0;117369278464.0;117369278464.0;117369278464.0;1.0;1.0;1.0;8.5201171301971e-12;8.5201171301971e-12;8.5201171301971e-12;-3.203426503814917e-16;2.918923967868485e-06;0.0;0.0;1000000.0;0.0;0.0;0.0
